county,year,group,value
Bleckley,2020,Medicaid payors,18.181818181818183
Bleckley,2021,Medicaid payors,12.658227848101266
Bleckley,2022,Medicaid payors,22.388059701492537
Bleckley,2023,Medicaid payors,21.686746987951807
Bleckley,2024,Medicaid payors,13.793103448275861
Bleckley,2018,Private Insurance,-5
Bleckley,2019,Private Insurance,13.333333333333334
Bleckley,2020,Private Insurance,0
Bleckley,2021,Private Insurance,16.129032258064516
Bleckley,2022,Private Insurance,-5
Bleckley,2023,Private Insurance,15.217391304347828
Bleckley,2024,Private Insurance,0
Bleckley,2018,Selected Payors Total,6.956521739130435
Bleckley,2019,Selected Payors Total,13.076923076923078
Bleckley,2020,Selected Payors Total,12.844036697247708
Bleckley,2021,Selected Payors Total,13.636363636363635
Bleckley,2022,Selected Payors Total,15.315315315315313
Bleckley,2023,Selected Payors Total,19.379844961240313
Bleckley,2024,Selected Payors Total,8.421052631578947
Brantley,2018,All Payors,11.570247933884298
Brantley,2019,All Payors,14.85148514851485
Brantley,2020,All Payors,14.903846153846153
Brantley,2021,All Payors,11.594202898550725
Brantley,2022,All Payors,17.370892018779344
Brantley,2023,All Payors,15.07537688442211
Brantley,2024,All Payors,15.981735159817351
Brantley,2018,Medicaid payors,11.377245508982035
Brantley,2019,Medicaid payors,13.725490196078432
Brantley,2020,Medicaid payors,14.37908496732026
Brantley,2021,Medicaid payors,13.013698630136986
Brantley,2022,Medicaid payors,16.901408450704224
Brantley,2023,Medicaid payors,16.666666666666664
Brantley,2024,Medicaid payors,18.803418803418804
Brantley,2018,Private Insurance,11.76470588235294
Brantley,2019,Private Insurance,18.421052631578945
Brantley,2020,Private Insurance,18.421052631578945
Brantley,2021,Private Insurance,-5
Brantley,2022,Private Insurance,22.727272727272727
Brantley,2023,Private Insurance,13.513513513513514
Brantley,2024,Private Insurance,13.186813186813188
Brantley,2018,Selected Payors Total,11.46788990825688
Brantley,2019,Selected Payors Total,14.659685863874344
Brantley,2020,Selected Payors Total,15.18324607329843
Brantley,2021,Selected Payors Total,11.170212765957446
Brantley,2022,Selected Payors Total,18.27956989247312
Brantley,2023,Selected Payors Total,15.463917525773196
Brantley,2024,Selected Payors Total,16.346153846153847
Brooks,2018,All Payors,10.365853658536585
Brooks,2019,All Payors,14.3646408839779
Brooks,2020,All Payors,11.363636363636363
Brooks,2021,All Payors,21.875
Brooks,2022,All Payors,10.759493670886076
Brooks,2023,All Payors,12.352941176470589
