county,year,group,value
Brantley,2024,White,36.206896551724135
Brantley,2018,Black or African-American,0
Brantley,2019,Black or African-American,-5
Brantley,2020,Black or African-American,-5
Brantley,2021,Black or African-American,-5
Brantley,2022,Black or African-American,-5
Brantley,2023,Black or African-American,-5
Brantley,2024,Black or African-American,-5
Brantley,2018,Selected Races Total,29.45205479452055
Brantley,2019,Selected Races Total,27.049180327868854
Brantley,2020,Selected Races Total,27.559055118110237
Brantley,2021,Selected Races Total,28.57142857142857
Brantley,2022,Selected Races Total,29.599999999999998
Brantley,2023,Selected Races Total,35.39823008849557
Brantley,2024,Selected Races Total,36.666666666666664
Brooks,2018,All Races,30.76923076923077
Brooks,2019,All Races,25.454545454545453
Brooks,2020,All Races,29.7029702970297
Brooks,2021,All Races,21.052631578947366
Brooks,2022,All Races,33.980582524271846
Brooks,2023,All Races,26.41509433962264
Brooks,2024,All Races,25.688073394495415
Brooks,2018,White,30.64516129032258
Brooks,2019,White,19.607843137254903
Brooks,2020,White,25.454545454545453
Brooks,2021,White,18.461538461538463
Brooks,2022,White,35.714285714285715
Brooks,2023,White,21.568627450980394
Brooks,2024,White,22.950819672131146
Brooks,2018,Black or African-American,30.18867924528302
Brooks,2019,Black or African-American,32.142857142857146
Brooks,2020,Black or African-American,35.714285714285715
Brooks,2021,Black or African-American,25
Brooks,2022,Black or African-American,34.883720930232556
Brooks,2023,Black or African-American,30.76923076923077
Brooks,2024,Black or African-American,27.906976744186046
Brooks,2018,Selected Races Total,30.434782608695656
Brooks,2019,Selected Races Total,26.168224299065418
Brooks,2020,Selected Races Total,29.896907216494846
Brooks,2021,Selected Races Total,21.238938053097346
Brooks,2022,Selected Races Total,35.35353535353536
Brooks,2023,Selected Races Total,26.21359223300971
Brooks,2024,Selected Races Total,25
Bryan,2018,All Races,22.641509433962266
Bryan,2019,All Races,20.3125
Bryan,2020,All Races,20.949720670391063
Bryan,2021,All Races,19.346049046321525
Bryan,2022,All Races,24.40318302387268
Bryan,2023,All Races,24.2603550295858
Bryan,2024,All Races,21.428571428571427
Bryan,2018,White,22.89156626506024
Bryan,2019,White,19.444444444444446
Bryan,2020,White,20.224719101123593
Bryan,2021,White,22.545454545454547
Bryan,2022,White,26.174496644295303
Bryan,2023,White,25.482625482625483
Bryan,2024,White,20.149253731343283
Bryan,2018,Black or African-American,24
Bryan,2019,Black or African-American,21.27659574468085
Bryan,2020,Black or African-American,28.35820895522388
Bryan,2021,Black or African-American,12.698412698412698
Bryan,2022,Black or African-American,18.51851851851852
Bryan,2023,Black or African-American,23.636363636363637
Bryan,2024,Black or African-American,20
Bryan,2018,Selected Races Total,23.076923076923077
Bryan,2019,Selected Races Total,19.732441471571907
Bryan,2020,Selected Races Total,21.856287425149702
Bryan,2021,Selected Races Total,20.710059171597635
Bryan,2022,Selected Races Total,25
Bryan,2023,Selected Races Total,25.159235668789808
Bryan,2024,Selected Races Total,20.125786163522015
Bulloch,2018,All Races,25.22851919561243
Bulloch,2019,All Races,26.011560693641616
Bulloch,2020,All Races,26.47058823529412
Bulloch,2021,All Races,24.652087475149106
Bulloch,2022,All Races,24.742268041237114
Bulloch,2023,All Races,24.50199203187251
Bulloch,2024,All Races,24.173553719008265
Bulloch,2018,White,22.186495176848876
Bulloch,2019,White,22.26027397260274
Bulloch,2020,White,23.985239852398525
Bulloch,2021,White,22.772277227722775
Bulloch,2022,White,21.305841924398624
Bulloch,2023,White,22.302158273381295
Bulloch,2024,White,24.822695035460992
Bulloch,2018,Black or African-American,28.110599078341014
Bulloch,2019,Black or African-American,30.917874396135264
Bulloch,2020,Black or African-American,30.097087378640776
Bulloch,2021,Black or African-American,28.57142857142857
Bulloch,2022,Black or African-American,27.167630057803464
Bulloch,2023,Black or African-American,26.804123711340207
Bulloch,2024,Black or African-American,24
Bulloch,2018,Selected Races Total,24.62121212121212
Bulloch,2019,Selected Races Total,25.851703406813627
Bulloch,2020,Selected Races Total,26.62473794549266
Bulloch,2021,Selected Races Total,24.948453608247423
Bulloch,2022,Selected Races Total,23.49137931034483
Bulloch,2023,Selected Races Total,24.152542372881356
Bulloch,2024,Selected Races Total,24.50765864332604
Burke,2018,All Races,22.277227722772277
Burke,2019,All Races,24.293785310734464
Burke,2020,All Races,25.882352941176475
Burke,2021,All Races,23.391812865497073
Burke,2022,All Races,23.121387283236995
Burke,2023,All Races,23.42857142857143
Burke,2024,All Races,27.325581395348834
Burke,2018,White,21.794871794871796
Burke,2019,White,23.376623376623375
Burke,2020,White,28.749999999999996
Burke,2021,White,24.691358024691358
Burke,2022,White,31.32530120481928
Burke,2023,White,21.311475409836063
Burke,2024,White,25.806451612903224
Burke,2018,Black or African-American,22.033898305084744
Burke,2019,Black or African-American,23.958333333333336
Burke,2020,Black or African-American,23.25581395348837
Burke,2021,Black or African-American,22.47191011235955
Burke,2022,Black or African-American,13.793103448275861
Burke,2023,Black or African-American,25
Burke,2024,Black or African-American,28.37837837837838
Burke,2018,Selected Races Total,21.93877551020408
Burke,2019,Selected Races Total,23.699421965317917
Burke,2020,Selected Races Total,25.903614457831324
Burke,2021,Selected Races Total,23.52941176470588
Burke,2022,Selected Races Total,22.35294117647059
Burke,2023,Selected Races Total,23.668639053254438
Burke,2024,Selected Races Total,26.94610778443114
Butts,2018,All Races,24.358974358974358
Butts,2019,All Races,25.78616352201258
Butts,2020,All Races,25.165562913907287
Butts,2021,All Races,18.93491124260355
Butts,2022,All Races,24.431818181818183
Butts,2023,All Races,17.8343949044586
Butts,2024,All Races,19.58041958041958
Butts,2018,White,28.28282828282828
Butts,2019,White,27.522935779816514
Butts,2020,White,20.952380952380953
Butts,2021,White,18.3206106870229
Butts,2022,White,25.862068965517242
Butts,2023,White,15.151515151515152
Butts,2024,White,20.588235294117645
Butts,2018,Black or African-American,18.51851851851852
Butts,2019,Black or African-American,23.91304347826087
Butts,2020,Black or African-American,35.55555555555556
Butts,2021,Black or African-American,21.052631578947366
