county,year,value
Sumter,2019,25.247524752475247
Sumter,2020,22.831050228310502
Sumter,2021,27.403846153846157
Sumter,2022,23.893805309734514
Sumter,2023,26.851851851851855
Sumter,2024,27.093596059113302
Talbot,2018,30
Talbot,2019,-5
Talbot,2020,-5
Talbot,2021,-5
Talbot,2022,-5
Talbot,2023,41.37931034482759
Talbot,2024,48.148148148148145
Taliaferro,2018,-5
Taliaferro,2019,-5
Taliaferro,2020,83.33333333333334
Taliaferro,2021,-5
Taliaferro,2022,-5
Taliaferro,2023,-5
Taliaferro,2024,-5
Tattnall,2018,27.044025157232703
Tattnall,2019,21.472392638036812
Tattnall,2020,28.57142857142857
Tattnall,2021,26.190476190476193
Tattnall,2022,26.011560693641616
Tattnall,2023,29.11392405063291
Tattnall,2024,25.165562913907287
Taylor,2018,31.48148148148148
Taylor,2019,30.76923076923077
Taylor,2020,26
Taylor,2021,30.434782608695656
Taylor,2022,21.153846153846153
Taylor,2023,25.423728813559322
Taylor,2024,29.72972972972973
Telfair,2018,28.57142857142857
Telfair,2019,34.177215189873415
Telfair,2020,28.000000000000004
Telfair,2021,20.689655172413794
Telfair,2022,33.33333333333333
Telfair,2023,21.12676056338028
Telfair,2024,24.528301886792452
Terrell,2018,21.12676056338028
Terrell,2019,16.129032258064516
Terrell,2020,17.142857142857142
Terrell,2021,35.08771929824561
Terrell,2022,25
Terrell,2023,27.586206896551722
Terrell,2024,28.000000000000004
Thomas,2018,25.71428571428571
Thomas,2019,23.919308357348704
Thomas,2020,22.903225806451612
Thomas,2021,24.74916387959866
Thomas,2022,29.13907284768212
Thomas,2023,26.36103151862464
Thomas,2024,26.573426573426573
Tift,2018,24.84472049689441
Tift,2019,25.892857142857146
Tift,2020,25
Tift,2021,27.92207792207792
Tift,2022,29.77941176470588
Tift,2023,26.76056338028169
Tift,2024,31.79190751445087
Toombs,2018,19.130434782608695
Toombs,2019,25.101214574898783
Toombs,2020,25.301204819277107
Toombs,2021,24
Toombs,2022,29.268292682926827
Toombs,2023,24.463519313304722
Toombs,2024,25.877192982456144
Towns,2018,20
Towns,2019,20.754716981132077
Towns,2020,17.02127659574468
Towns,2021,37.5
Towns,2022,41.30434782608695
Towns,2023,21.875
Towns,2024,51.35135135135135
Treutlen,2018,19.565217391304348
Treutlen,2019,21.27659574468085
Treutlen,2020,13.157894736842104
Treutlen,2021,23.404255319148938
Treutlen,2022,25.49019607843137
Treutlen,2023,27.500000000000004
Treutlen,2024,25
Troup,2018,26.881720430107524
Troup,2019,24.772313296903462
Troup,2020,27.125506072874494
Troup,2021,22.962962962962962
Troup,2022,25.225225225225223
Troup,2023,26.81992337164751
Troup,2024,21.4
Turner,2018,26.38888888888889
Turner,2019,27.27272727272727
Turner,2020,26.31578947368421
Turner,2021,26.153846153846157
Turner,2022,25
Turner,2023,29.577464788732392
Turner,2024,30.76923076923077
Twiggs,2018,26.53061224489796
Twiggs,2019,20
Twiggs,2020,31.57894736842105
Twiggs,2021,29.545454545454547
Twiggs,2022,35.294117647058826
Twiggs,2023,-5
Twiggs,2024,28.947368421052634
Union,2018,26.785714285714285
Union,2019,21.052631578947366
Union,2020,25.882352941176475
Union,2021,21.978021978021978
Union,2022,20
Union,2023,30.23255813953488
Union,2024,23.275862068965516
Upson,2018,28.49462365591398
Upson,2019,23.589743589743588
Upson,2020,21.93877551020408
Upson,2021,25.118483412322274
Upson,2022,24.861878453038674
Upson,2023,23.88059701492537
Upson,2024,25.142857142857146
Walker,2018,27.299703264094955
Walker,2019,27.35562310030395
Walker,2020,29.72972972972973
Walker,2021,26.00732600732601
Walker,2022,30.314960629921263
Walker,2023,30.939226519337016
Walker,2024,21.142857142857142
Walton,2018,21.996879875195006
Walton,2019,21.487603305785125
Walton,2020,24.92063492063492
Walton,2021,25.71428571428571
Walton,2022,23.03030303030303
Walton,2023,22.96875
Walton,2024,24.496124031007753
Ware,2018,32.467532467532465
Ware,2019,26.31578947368421
Ware,2020,31.93548387096774
Ware,2021,31.679389312977097
Ware,2022,28.72727272727273
Ware,2023,28.73134328358209
Ware,2024,24.21875
Warren,2018,15.151515151515152
Warren,2019,23.25581395348837
Warren,2020,38.88888888888889
Warren,2021,27.27272727272727
Warren,2022,21.62162162162162
Warren,2023,31.25
Warren,2024,33.33333333333333
Washington,2018,23.076923076923077
Washington,2019,22.857142857142858
Washington,2020,20.353982300884958
Washington,2021,25.40983606557377
Washington,2022,22.689075630252102
Washington,2023,27.058823529411764
Washington,2024,28.07017543859649
Wayne,2018,26.495726495726498
Wayne,2019,26.72811059907834
Wayne,2020,26.51162790697674
Wayne,2021,31.606217616580313
Wayne,2022,28.14070351758794
Wayne,2023,22.22222222222222
Wayne,2024,27.906976744186046
Webster,2018,-5
Webster,2019,-5
Webster,2020,46.15384615384615
Webster,2021,-5
Webster,2022,-5
Webster,2023,33.33333333333333
Webster,2024,-5
Wheeler,2018,27.659574468085108
Wheeler,2019,33.33333333333333
Wheeler,2020,30
Wheeler,2021,-5
Wheeler,2022,22.727272727272727
Wheeler,2023,30.23255813953488
Wheeler,2024,31.03448275862069
White,2018,21.019108280254777
White,2019,22.151898734177212
White,2020,26.89655172413793
White,2021,22.818791946308725
White,2022,22.07792207792208
White,2023,24.691358024691358
White,2024,32.53012048192771
Whitfield,2018,23.536737235367372
Whitfield,2019,23.84937238493724
Whitfield,2020,22.56809338521401
Whitfield,2021,19.91701244813278
Whitfield,2022,21.88782489740082
Whitfield,2023,22.523744911804613
Whitfield,2024,23.066104078762308
Wilcox,2018,31.70731707317073
Wilcox,2019,18.75
Wilcox,2020,18.75
Wilcox,2021,34.78260869565217
Wilcox,2022,24.444444444444443
Wilcox,2023,44.73684210526316
Wilcox,2024,22.448979591836736
Wilkes,2018,20.634920634920633
Wilkes,2019,20.754716981132077
Wilkes,2020,20.833333333333336
Wilkes,2021,27.11864406779661
Wilkes,2022,21.568627450980394
Wilkes,2023,21.568627450980394
Wilkes,2024,20.3125
Wilkinson,2018,27.11864406779661
Wilkinson,2019,30
Wilkinson,2020,30.158730158730158
Wilkinson,2021,32.25806451612903
Wilkinson,2022,25.423728813559322
Wilkinson,2023,35.84905660377358
Wilkinson,2024,33.92857142857143
Worth,2018,23.972602739726025
Worth,2019,15.929203539823009
Worth,2020,21.897810218978105
Worth,2021,25.190839694656486
Worth,2022,24.637681159420293
Worth,2023,26.77165354330709
Worth,2024,26.495726495726498
Georgia,2018,23.955225922986397
Georgia,2019,23.71914683085042
Georgia,2020,23.842190657823576
Georgia,2021,23.38987320513897
Georgia,2022,23.94853348090758
Georgia,2023,24.298215706330264
Georgia,2024,24.50892518040258
