county,year,value
Montgomery,2021,14.516129032258066
Montgomery,2022,9.89010989010989
Montgomery,2023,5.769230769230769
Montgomery,2024,15.59633027522936
Morgan,2018,7.352941176470589
Morgan,2019,3.4482758620689653
Morgan,2020,7.547169811320755
Morgan,2021,7.653061224489796
Morgan,2022,6.756756756756757
Morgan,2023,7.4074074074074066
Morgan,2024,5.405405405405405
Murray,2018,6.557377049180328
Murray,2019,7.053941908713693
Murray,2020,8.61244019138756
Murray,2021,9.482758620689655
Murray,2022,8.686440677966102
Murray,2023,8.057851239669422
Murray,2024,9.240246406570842
Muscogee,2018,10.909090909090908
Muscogee,2019,12.042074718897352
Muscogee,2020,12.273714699493121
Muscogee,2021,13.306000745434215
Muscogee,2022,12.65290519877676
Muscogee,2023,12.833798326026304
Muscogee,2024,12.100364225010116
Newton,2018,10.988200589970502
Newton,2019,10.802919708029197
Newton,2020,8.970358814352576
Newton,2021,11.544585987261147
Newton,2022,10.979228486646884
Newton,2023,12.999273783587508
Newton,2024,11.456859971711458
Oconee,2018,7.288629737609329
Oconee,2019,3.6931818181818183
Oconee,2020,7.374631268436578
Oconee,2021,5.780346820809249
Oconee,2022,6.182795698924731
Oconee,2023,6.606606606606606
Oconee,2024,5.539358600583091
Oglethorpe,2018,6.918238993710692
Oglethorpe,2019,5.4945054945054945
Oglethorpe,2020,8.823529411764707
Oglethorpe,2021,10.588235294117647
Oglethorpe,2022,12.021857923497267
Oglethorpe,2023,12.23404255319149
Oglethorpe,2024,10.606060606060606
Paulding,2018,8.693492300049677
Paulding,2019,8.486707566462167
Paulding,2020,9.360845495722195
Paulding,2021,9.995147986414361
Paulding,2022,10.078959591267997
Paulding,2023,8.803827751196172
Paulding,2024,9.424083769633508
Peach,2018,11.14864864864865
Peach,2019,14.511041009463725
Peach,2020,13.20754716981132
Peach,2021,10
Peach,2022,10.294117647058822
Peach,2023,11.301369863013697
Peach,2024,11.347517730496454
Pickens,2018,10.561056105610561
Pickens,2019,8.681672025723474
Pickens,2020,6.666666666666667
Pickens,2021,10.299003322259136
Pickens,2022,10.179640718562874
Pickens,2023,7.331378299120235
Pickens,2024,7.098765432098765
Pierce,2018,9.328358208955224
Pierce,2019,12.863070539419086
Pierce,2020,9.00900900900901
Pierce,2021,12.133891213389122
Pierce,2022,12.260536398467432
Pierce,2023,5.660377358490567
Pierce,2024,8.75
Pike,2018,10.396039603960396
Pike,2019,9.090909090909092
Pike,2020,9.615384615384617
Pike,2021,4.324324324324325
Pike,2022,13.513513513513514
Pike,2023,4.6875
Pike,2024,8.333333333333332
Polk,2018,10.124333925399645
Polk,2019,7.380073800738007
Polk,2020,10.126582278481013
Polk,2021,7.604562737642586
Polk,2022,10.197368421052632
Polk,2023,9.880749574105621
Polk,2024,8.635578583765112
Pulaski,2018,7.000000000000001
Pulaski,2019,16
Pulaski,2020,14.14141414141414
Pulaski,2021,10.75268817204301
Pulaski,2022,5.434782608695652
Pulaski,2023,10.975609756097562
Pulaski,2024,9.090909090909092
Putnam,2018,10.126582278481013
Putnam,2019,9.401709401709402
Putnam,2020,8.121827411167512
Putnam,2021,8.15450643776824
Putnam,2022,10.552763819095476
Putnam,2023,13.574660633484163
Putnam,2024,9.322033898305085
Quitman,2018,-5
Quitman,2019,-5
Quitman,2020,-5
Quitman,2021,-5
Quitman,2022,-5
Quitman,2023,-5
Quitman,2024,-5
Rabun,2018,9.722222222222223
Rabun,2019,4.938271604938271
Rabun,2020,4.093567251461988
Rabun,2021,8.571428571428571
Rabun,2022,9.696969696969697
Rabun,2023,5.833333333333333
Rabun,2024,6.896551724137931
Randolph,2018,12.76595744680851
Randolph,2019,16.216216216216218
Randolph,2020,10.144927536231885
Randolph,2021,-5
Randolph,2022,11.76470588235294
Randolph,2023,-5
Randolph,2024,21.12676056338028
Richmond,2018,12.34087694483734
Richmond,2019,12.513218188227002
Richmond,2020,12.337421033073207
Richmond,2021,14.350797266514807
Richmond,2022,13.387345679012347
Richmond,2023,12.129380053908356
Richmond,2024,12.98151001540832
Rockdale,2018,13.227513227513226
Rockdale,2019,10.471204188481675
Rockdale,2020,9.832635983263598
Rockdale,2021,11.194029850746269
Rockdale,2022,12.768130745658834
Rockdale,2023,13.347457627118645
Rockdale,2024,12.696747114375656
Schley,2018,-5
Schley,2019,-5
Schley,2020,-5
Schley,2021,11.538461538461538
Schley,2022,13.636363636363635
Schley,2023,-5
Schley,2024,-5
Screven,2018,10.106382978723403
Screven,2019,13.529411764705882
Screven,2020,9.6045197740113
Screven,2021,12.751677852348994
Screven,2022,7.096774193548387
Screven,2023,13.872832369942195
Screven,2024,12.865497076023392
Seminole,2018,7.317073170731707
Seminole,2019,13.829787234042554
Seminole,2020,13.043478260869565
Seminole,2021,18.947368421052634
Seminole,2022,7.0588235294117645
Seminole,2023,7.291666666666667
Seminole,2024,7.207207207207207
Spalding,2018,13.892215568862277
Spalding,2019,11.224489795918368
Spalding,2020,13.739545997610513
Spalding,2021,14.148681055155876
Spalding,2022,14.17142857142857
Spalding,2023,12.611464968152866
Spalding,2024,11.450381679389313
Stephens,2018,7.384615384615385
Stephens,2019,9.966777408637874
Stephens,2020,10.81081081081081
Stephens,2021,7.553956834532374
Stephens,2022,8.754208754208754
Stephens,2023,9.621993127147768
Stephens,2024,11.78343949044586
Stewart,2018,23.52941176470588
Stewart,2019,12.82051282051282
Stewart,2020,-5
Stewart,2021,-5
Stewart,2022,13.157894736842104
Stewart,2023,16.666666666666664
