county,year,group,value
Burke,2023,Selected Races Total,9.30232558139535
Burke,2024,Selected Races Total,11.785714285714285
Butts,2018,All Races,11.11111111111111
Butts,2019,All Races,10.984848484848484
Butts,2020,All Races,11.450381679389313
Butts,2021,All Races,10.902255639097744
Butts,2022,All Races,12.014134275618375
Butts,2023,All Races,10
Butts,2024,All Races,12.676056338028168
Butts,2018,White,8.791208791208792
Butts,2019,White,8.571428571428571
Butts,2020,White,11.76470588235294
Butts,2021,White,7.035175879396985
Butts,2022,White,9.230769230769232
Butts,2023,White,5.9880239520958085
Butts,2024,White,8.49056603773585
Butts,2018,Black or African-American,16.27906976744186
Butts,2019,Black or African-American,13.580246913580247
Butts,2020,Black or African-American,11.594202898550725
Butts,2021,Black or African-American,24.193548387096776
Butts,2022,Black or African-American,19.230769230769234
Butts,2023,Black or African-American,18.421052631578945
Butts,2024,Black or African-American,25.37313432835821
Butts,2018,Selected Races Total,11.194029850746269
Butts,2019,Selected Races Total,10.15625
Butts,2020,Selected Races Total,11.71875
Butts,2021,Selected Races Total,11.11111111111111
Butts,2022,Selected Races Total,12.087912087912088
Butts,2023,Selected Races Total,9.876543209876543
Butts,2024,Selected Races Total,12.544802867383511
Calhoun,2018,All Races,10.416666666666668
Calhoun,2019,All Races,-5
Calhoun,2020,All Races,11.538461538461538
Calhoun,2021,All Races,22.58064516129032
Calhoun,2022,All Races,11.904761904761903
Calhoun,2023,All Races,16.666666666666664
Calhoun,2024,All Races,12.195121951219512
Calhoun,2018,White,-5
Calhoun,2019,White,0
Calhoun,2020,White,-5
Calhoun,2021,White,-5
Calhoun,2022,White,0
Calhoun,2023,White,-5
Calhoun,2024,White,-5
Calhoun,2018,Black or African-American,-5
Calhoun,2019,Black or African-American,-5
Calhoun,2020,Black or African-American,16.129032258064516
Calhoun,2021,Black or African-American,-5
Calhoun,2022,Black or African-American,20
Calhoun,2023,Black or African-American,20.588235294117645
Calhoun,2024,Black or African-American,-5
Calhoun,2018,Selected Races Total,10.416666666666668
Calhoun,2019,Selected Races Total,-5
Calhoun,2020,Selected Races Total,11.76470588235294
Calhoun,2021,Selected Races Total,22.58064516129032
Calhoun,2022,Selected Races Total,11.904761904761903
Calhoun,2023,Selected Races Total,16.666666666666664
Calhoun,2024,Selected Races Total,12.195121951219512
Camden,2018,All Races,9.176788124156547
Camden,2019,All Races,8.174386920980927
Camden,2020,All Races,9.655172413793103
Camden,2021,All Races,9.476661951909476
Camden,2022,All Races,9.078771695594126
Camden,2023,All Races,8.454810495626822
Camden,2024,All Races,7.829670329670329
Camden,2018,White,8.807339449541285
Camden,2019,White,6.569343065693431
Camden,2020,White,8.015267175572518
Camden,2021,White,7.086614173228346
Camden,2022,White,8.844765342960288
Camden,2023,White,7.312252964426877
Camden,2024,White,6.203007518796992
Camden,2018,Black or African-American,13.422818791946309
Camden,2019,Black or African-American,14.615384615384617
Camden,2020,Black or African-American,16.216216216216218
Camden,2021,Black or African-American,19.379844961240313
Camden,2022,Black or African-American,8.955223880597014
Camden,2023,Black or African-American,14.285714285714285
Camden,2024,Black or African-American,15.151515151515152
Camden,2018,Selected Races Total,9.798270893371757
Camden,2019,Selected Races Total,8.112094395280236
Camden,2020,Selected Races Total,9.821428571428571
Camden,2021,Selected Races Total,9.57613814756672
Camden,2022,Selected Races Total,8.866279069767442
Camden,2023,Selected Races Total,8.576051779935275
Camden,2024,Selected Races Total,7.981927710843372
Candler,2018,All Races,11.11111111111111
Candler,2019,All Races,15
Candler,2020,All Races,12.318840579710146
Candler,2021,All Races,6.535947712418301
Candler,2022,All Races,8.450704225352112
Candler,2023,All Races,9.6
Candler,2024,All Races,5.426356589147287
Candler,2018,White,7.777777777777778
Candler,2019,White,14.736842105263156
Candler,2020,White,10.416666666666668
Candler,2021,White,4.9504950495049505
Candler,2022,White,5.769230769230769
Candler,2023,White,7.368421052631578
Candler,2024,White,6.521739130434782
Candler,2018,Black or African-American,20.588235294117645
Candler,2019,Black or African-American,14.634146341463413
Candler,2020,Black or African-American,18.421052631578945
Candler,2021,Black or African-American,-5
Candler,2022,Black or African-American,17.647058823529413
Candler,2023,Black or African-American,18.51851851851852
Candler,2024,Black or African-American,-5
Candler,2018,Selected Races Total,11.29032258064516
Candler,2019,Selected Races Total,14.705882352941178
Candler,2020,Selected Races Total,12.686567164179104
Candler,2021,Selected Races Total,6.164383561643835
Candler,2022,Selected Races Total,8.695652173913043
Candler,2023,Selected Races Total,9.836065573770492
Candler,2024,Selected Races Total,5.46875
Carroll,2018,All Races,9.022556390977442
Carroll,2019,All Races,6.791720569210867
Carroll,2020,All Races,9.616634178037685
Carroll,2021,All Races,9.526982011992006
Carroll,2022,All Races,9.031413612565444
Carroll,2023,All Races,8.672798948751643
Carroll,2024,All Races,8.189081225033288
Carroll,2018,White,7.43006993006993
Carroll,2019,White,5.779816513761468
Carroll,2020,White,7.766143106457242
Carroll,2021,White,8.253692441355343
Carroll,2022,White,7.772511848341232
Carroll,2023,White,7.414634146341463
Carroll,2024,White,6.7736185383244205
Carroll,2018,Black or African-American,13.740458015267176
Carroll,2019,Black or African-American,10.16949152542373
Carroll,2020,Black or African-American,15.92356687898089
Carroll,2021,Black or African-American,14.233576642335766
Carroll,2022,Black or African-American,12.956810631229235
Carroll,2023,Black or African-American,11.455847255369928
Carroll,2024,Black or African-American,13.651877133105803
Carroll,2018,Selected Races Total,8.60597439544808
Carroll,2019,Selected Races Total,6.714801444043321
Carroll,2020,Selected Races Total,9.520547945205479
