county,year,value
Stewart,2019,26.47058823529412
Stewart,2020,23.076923076923077
Stewart,2021,-5
Stewart,2022,15.789473684210526
Stewart,2023,19.444444444444446
Stewart,2024,-5
Sumter,2018,21.16991643454039
Sumter,2019,22.321428571428573
Sumter,2020,20.414201183431953
Sumter,2021,18.397626112759642
Sumter,2022,24.637681159420293
Sumter,2023,21.511627906976745
Sumter,2024,21.511627906976745
Talbot,2018,28.57142857142857
Talbot,2019,20
Talbot,2020,13.333333333333334
Talbot,2021,21.568627450980394
Talbot,2022,21.052631578947366
Talbot,2023,15.555555555555555
Talbot,2024,25.925925925925924
Taliaferro,2018,-5
Taliaferro,2019,-5
Taliaferro,2020,-5
Taliaferro,2021,-5
Taliaferro,2022,-5
Taliaferro,2023,-5
Taliaferro,2024,-5
Tattnall,2018,15.899581589958158
Tattnall,2019,17.872340425531917
Tattnall,2020,17.99163179916318
Tattnall,2021,18.3206106870229
Tattnall,2022,16.666666666666664
Tattnall,2023,18.725099601593627
Tattnall,2024,18.702290076335878
Taylor,2018,19.318181818181817
Taylor,2019,17.72151898734177
Taylor,2020,16.27906976744186
Taylor,2021,19.696969696969695
Taylor,2022,19.753086419753085
Taylor,2023,16.129032258064516
Taylor,2024,20.967741935483872
Telfair,2018,15.126050420168067
Telfair,2019,14.0625
Telfair,2020,20.149253731343283
Telfair,2021,31.25
Telfair,2022,22.142857142857142
Telfair,2023,28.799999999999997
Telfair,2024,21.428571428571427
Terrell,2018,25.233644859813083
Terrell,2019,20.952380952380953
Terrell,2020,22.54901960784314
Terrell,2021,27.160493827160494
Terrell,2022,29.78723404255319
Terrell,2023,24
Terrell,2024,30.120481927710845
Thomas,2018,18.976545842217483
Thomas,2019,20.260223048327138
Thomas,2020,19.193857965451055
Thomas,2021,18.350515463917525
Thomas,2022,21.936758893280633
Thomas,2023,26.10294117647059
Thomas,2024,33.542976939203356
Tift,2018,14.392523364485982
Tift,2019,13.16793893129771
Tift,2020,16.240875912408757
Tift,2021,15
Tift,2022,16.227180527383368
Tift,2023,15.050167224080269
Tift,2024,24.482758620689655
Toombs,2018,15.406162464985995
Toombs,2019,16.890080428954423
Toombs,2020,14.473684210526317
Toombs,2021,14.84593837535014
Toombs,2022,19.587628865979383
Toombs,2023,20.168067226890756
Toombs,2024,15.542521994134898
Towns,2018,5.319148936170213
Towns,2019,8.045977011494253
Towns,2020,14.285714285714285
Towns,2021,8.536585365853659
Towns,2022,17.647058823529413
Towns,2023,7.462686567164178
Towns,2024,18.421052631578945
Treutlen,2018,-5
Treutlen,2019,11.688311688311687
Treutlen,2020,12.698412698412698
Treutlen,2021,8
Treutlen,2022,31.645569620253166
Treutlen,2023,23.333333333333332
Treutlen,2024,18.6046511627907
Troup,2018,27.28310502283105
Troup,2019,23.773173391494
Troup,2020,17.521902377972467
Troup,2021,14.301929625425652
Troup,2022,22.947131608548933
Troup,2023,24.916573971078975
Troup,2024,28.117913832199548
Turner,2018,16.8
Turner,2019,9.090909090909092
Turner,2020,17.346938775510203
Turner,2021,10.476190476190476
Turner,2022,13.445378151260504
Turner,2023,14.814814814814813
Turner,2024,25.217391304347824
Twiggs,2018,8.641975308641975
Twiggs,2019,14.492753623188406
Twiggs,2020,13.513513513513514
Twiggs,2021,12.32876712328767
Twiggs,2022,15
Twiggs,2023,18.64406779661017
Twiggs,2024,21.53846153846154
Union,2018,6.707317073170732
Union,2019,11.042944785276074
Union,2020,8.333333333333332
Union,2021,9.375
Union,2022,12.422360248447205
Union,2023,12.925170068027212
Union,2024,10.695187165775401
Upson,2018,17.346938775510203
Upson,2019,16.558441558441558
Upson,2020,11.146496815286625
Upson,2021,12.285714285714286
Upson,2022,15.131578947368421
Upson,2023,14.114114114114114
Upson,2024,17.142857142857142
Walker,2018,19.646799116997794
Walker,2019,16.135084427767353
Walker,2020,13.96103896103896
Walker,2021,15.704387990762125
Walker,2022,18.57707509881423
Walker,2023,18.07780320366133
Walker,2024,57.46268656716418
Walton,2018,16.682646212847555
Walton,2019,13.974231912784935
Walton,2020,11.266201395812562
Walton,2021,8.835341365461847
Walton,2022,10.31021897810219
Walton,2023,13.123359580052494
Walton,2024,13.675213675213676
Ware,2018,19.87704918032787
Ware,2019,19.7979797979798
Ware,2020,24.008350730688935
Ware,2021,23.333333333333332
Ware,2022,24.278846153846153
Ware,2023,20.192307692307693
Ware,2024,24.815724815724817
Warren,2018,12.962962962962962
Warren,2019,14.035087719298245
Warren,2020,18.367346938775512
Warren,2021,20
Warren,2022,14.285714285714285
Warren,2023,13.461538461538462
Warren,2024,38.983050847457626
Washington,2018,12.389380530973451
Washington,2019,16.964285714285715
Washington,2020,12.5
Washington,2021,14.146341463414632
Washington,2022,22.05128205128205
Washington,2023,30.4635761589404
Washington,2024,27.419354838709676
Wayne,2018,18.980169971671387
Wayne,2019,18.487394957983195
Wayne,2020,24.926686217008797
Wayne,2021,19.825072886297377
Wayne,2022,17.901234567901234
Wayne,2023,19.154929577464788
Wayne,2024,15.625
Webster,2018,-5
Webster,2019,-5
Webster,2020,-5
Webster,2021,-5
Webster,2022,-5
Webster,2023,-5
Webster,2024,45.45454545454545
Wheeler,2018,17.142857142857142
Wheeler,2019,12.5
Wheeler,2020,14.0625
Wheeler,2021,15.384615384615385
Wheeler,2022,22.857142857142858
Wheeler,2023,22.388059701492537
Wheeler,2024,26.785714285714285
White,2018,11.787072243346007
White,2019,10.18867924528302
White,2020,11.48936170212766
White,2021,10.646387832699618
White,2022,10.03584229390681
White,2023,10.33210332103321
White,2024,9.89010989010989
Whitfield,2018,20.997586484312148
Whitfield,2019,18.755256518082422
Whitfield,2020,19.315403422982886
Whitfield,2021,21.779661016949152
Whitfield,2022,25.021496130696473
Whitfield,2023,25.61174551386623
Whitfield,2024,28.96174863387978
Wilcox,2018,20
Wilcox,2019,13.580246913580247
Wilcox,2020,16.666666666666664
Wilcox,2021,14.473684210526317
Wilcox,2022,22.36842105263158
Wilcox,2023,23.4375
Wilcox,2024,25.31645569620253
Wilkes,2018,19
Wilkes,2019,17.045454545454543
Wilkes,2020,12.643678160919542
Wilkes,2021,18.556701030927837
Wilkes,2022,7.865168539325842
Wilkes,2023,11.11111111111111
Wilkes,2024,19.626168224299064
Wilkinson,2018,23
Wilkinson,2019,13.253012048192772
Wilkinson,2020,16.129032258064516
Wilkinson,2021,16.3265306122449
Wilkinson,2022,25
Wilkinson,2023,17.525773195876287
Wilkinson,2024,19.607843137254903
Worth,2018,18.103448275862068
Worth,2019,15.425531914893616
Worth,2020,13.135593220338984
Worth,2021,12.735849056603774
Worth,2022,14.349775784753364
Worth,2023,16.43835616438356
Worth,2024,20.3125
Georgia,2018,19.577397676673076
Georgia,2019,18.99977088992898
Georgia,2020,18.61715877158605
Georgia,2021,16.929940814764205
Georgia,2022,17.024347135178083
Georgia,2023,18.754810920585008
Georgia,2024,23.116185359301543
